Dataset,Board,Sensor,Kepco_Current_A,Resistance_Ohms,Magnetic_Field_T
Peters Board,Board1,D,-0.0249999999999999,44920.7,-0.46752
Peters Board,Board1,D,0,44901.91,0.16662
Peters Board,Board1,D,0.0249999999999999,44883.78,0.80882
Peters Board,Board1,D,0.0499999999999999,44863.71,1.46134
Peters Board,Board1,D,0.075,44845.92,2.10392
Peters Board,Board1,D,0.1,44826.37,2.74015
Peters Board,Board1,D,0.125,44808.51,3.19022
Peters Board,Board1,D,0.15,44789.39,4.0482
Peters Board,Board1,D,0.175,44771.05,4.6863
Peters Board,Board1,D,0.2,44752.28,5.3266
Peters Board,Board1,D,0.225,44734.29,5.9799
Peters Board,Board1,D,0.25,44715.21,6.6189
Peters Board,Board1,D,0.275,44697.16,7.2795
Peters Board,Board1,D,0.3,44679.38,7.9326
Peters Board,Board1,D,0.325,44661.63,8.5851
Peters Board,Board1,D,0.35,44642.04,9.2093
Peters Board,Board1,D,0.375,44622.5,9.8451
Peters Board,Board1,D,0.4,44604.5,10.4916
Peters Board,Board1,D,0.425,44585.38,11.1232
Peters Board,Board1,D,0.45,44567.79,11.7792
Peters Board,Board1,D,0.475,44549.92,12.4237
Peters Board,Board1,D,0.5,44531.81,13.0529
Peters Board,Board1,D,0.525,44513.59,13.7079
Peters Board,Board1,D,0.55,44495.46,14.3506
Peters Board,Board1,D,0.575,44477.64,14.9985
Peters Board,Board1,D,0.6,44459.69,15.6305
Peters Board,Board1,D,0.625,44440.99,16.287
Peters Board,Board1,D,0.65,44425.41,16.9183
Peters Board,Board1,D,0.675,44405.75,17.5796
Peters Board,Board1,D,0.7,44387.8,18.2062
Peters Board,Board1,D,0.725,44369.73,18.8442
Peters Board,Board1,D,0.75,44352.54,19.5027
Peters Board,Board1,D,0.775,44334.92,20.1558
Peters Board,Board1,D,0.8,44316.46,20.8027
Peters Board,Board1,D,0.825,44298.57,21.4416
Peters Board,Board1,D,0.85,44280.93,22.0914
Peters Board,Board1,D,0.875,44263.15,22.7242
Peters Board,Board1,D,0.9,44245.39,23.3504
Peters Board,Board1,D,0.925,44227.43,24.0088
Peters Board,Board1,D,0.95,44210.6,24.6666
Peters Board,Board1,D,0.975,44193.43,25.304
Peters Board,Board1,D,1,44175.8,25.9405
Peters Board,Board1,E,-1,43244.03,-25.4585
Peters Board,Board1,E,-0.975,43209.95,-24.9396
Peters Board,Board1,E,-0.95,43173.41,-24.2954
Peters Board,Board1,E,-0.925,43138.94,-23.6434
Peters Board,Board1,E,-0.9,43104.25,-23.0082
Peters Board,Board1,E,-0.875,43071.05,-22.3629
Peters Board,Board1,E,-0.85,43034.93,-21.7034
Peters Board,Board1,E,-0.825,42999.57,-21.0554
Peters Board,Board1,E,-0.8,42965.47,-20.4194
Peters Board,Board1,E,-0.775,42930.66,-19.7707
Peters Board,Board1,E,-0.75,42896.46,-19.1341
Peters Board,Board1,E,-0.725,42862.09,-18.4794
Peters Board,Board1,E,-0.7,42827.43,-17.8448
Peters Board,Board1,E,-0.675,42791.82,-17.1849
Peters Board,Board1,E,-0.65,42757.77,-16.5449
Peters Board,Board1,E,-0.625,42722.64,-15.8882
Peters Board,Board1,E,-0.6,42689.14,-15.2598
Peters Board,Board1,E,-0.575,42652.25,-14.6154
Peters Board,Board1,E,-0.55,42618.59,-13.9619
Peters Board,Board1,E,-0.525,42582.36,-13.3243
Peters Board,Board1,E,-0.5,42548.9,-12.681
Peters Board,Board1,E,-0.475,42514.11,-12.0045
Peters Board,Board1,E,-0.45,42479.98,-11.3801
Peters Board,Board1,E,-0.425,42447.4,-10.7204
Peters Board,Board1,E,-0.4,42411.98,-10.086
Peters Board,Board1,E,-0.375,42377.53,-9.4621
Peters Board,Board1,E,-0.35,42342.43,-8.798
Peters Board,Board1,E,-0.325,42310.76,-8.1495
Peters Board,Board1,E,-0.3,42277.32,-7.4868
Peters Board,Board1,E,-0.275,42241.53,-6.8507
Peters Board,Board1,E,-0.25,42208.64,-6.1986
Peters Board,Board1,E,-0.225,42176.67,-5.5647
Peters Board,Board1,E,-0.2,42143.54,-4.9244
Peters Board,Board1,E,-0.175,42108.17,-4.269
Peters Board,Board1,E,-0.15,42075.57,-3.642
Peters Board,Board1,E,-0.125,42041.98,-2.9925
Peters Board,Board1,E,-0.1,42007.88,-2.3371
Peters Board,Board1,E,-0.075,41974.09,-1.698
Peters Board,Board1,E,-0.0499999999999999,41939.73,-1.05662
Peters Board,Board1,E,-0.0249999999999999,41907.55,-0.3995
Peters Board,Board1,E,0,41873.34,0.23573
Peters Board,Board1,E,0.0249999999999999,41839.07,0.87642
Peters Board,Board1,E,0.0499999999999999,41807.44,1.51454
Peters Board,Board1,E,0.075,41773.39,2.15621
Peters Board,Board1,E,0.1,41740.43,2.81279
Peters Board,Board1,E,0.125,41706.19,3.05362
Peters Board,Board1,E,0.15,41672.68,4.0981
Peters Board,Board1,E,0.175,41640.82,4.735
Peters Board,Board1,E,0.2,41607.48,5.3903
Peters Board,Board1,E,0.225,41573.71,6.0312
Peters Board,Board1,E,0.25,41542.95,6.6529
Peters Board,Board1,E,0.275,41509.71,7.3016
Peters Board,Board1,E,0.3,41475.88,7.9284
Peters Board,Board1,E,0.325,41443.63,8.5589
Peters Board,Board1,E,0.35,41413.39,9.1812
Peters Board,Board1,E,0.375,41380.16,9.8203
Peters Board,Board1,E,0.4,41348.93,10.4556
Peters Board,Board1,E,0.425,41315.59,11.0938
Peters Board,Board1,E,0.45,41284.97,11.7239
Peters Board,Board1,E,0.475,41251.86,12.3584
Peters Board,Board1,E,0.5,41220.71,13.0116
Peters Board,Board1,E,0.525,41188.06,13.641
Peters Board,Board1,E,0.55,41154.07,14.2917
Peters Board,Board1,E,0.575,41121.85,14.9333
Peters Board,Board1,E,0.6,41090.86,15.5686
Peters Board,Board1,E,0.625,41059.82,16.2056
Peters Board,Board1,E,0.65,41026.88,16.8585
Peters Board,Board1,E,0.675,40996.29,17.4902
Peters Board,Board1,E,0.7,40964.4,18.148
Peters Board,Board1,E,0.725,40932.34,18.7741
Peters Board,Board1,E,0.75,40901.88,19.4264
Peters Board,Board1,E,0.775,40870.07,20.0775
Peters Board,Board1,E,0.8,40839.96,20.7288
Peters Board,Board1,E,0.825,40807.54,21.367
Peters Board,Board1,E,0.85,40775.84,22.0075
Peters Board,Board1,E,0.875,40743.59,22.6497
Peters Board,Board1,E,0.9,40712.5,23.2969
Peters Board,Board1,E,0.925,40679.54,23.9358
Peters Board,Board1,E,0.95,40650.01,24.5804
Peters Board,Board1,E,0.975,40617.43,25.2422
Peters Board,Board1,E,1,40585.55,25.8748
Peters Board,Board1,F,-1,38571.13,-25.6046
Peters Board,Board1,F,-0.975,38568.23,-24.9343
Peters Board,Board1,F,-0.95,38567.11,-24.2915
Peters Board,Board1,F,-0.925,38564.69,-23.6636
Peters Board,Board1,F,-0.9,38560.86,-23.0032
Peters Board,Board1,F,-0.875,38557.85,-22.3387
Peters Board,Board1,F,-0.85,38556.42,-21.7011
Peters Board,Board1,F,-0.825,38554.46,-21.0496
Peters Board,Board1,F,-0.8,38551.53,-20.3911
Peters Board,Board1,F,-0.775,38548.29,-19.7632
Peters Board,Board1,F,-0.75,38546.13,-19.1123
Peters Board,Board1,F,-0.725,38543.99,-18.474
Peters Board,Board1,F,-0.7,38540.71,-17.8121
Peters Board,Board1,F,-0.675,38538.48,-17.178
Peters Board,Board1,F,-0.65,38535.73,-16.5285
Peters Board,Board1,F,-0.625,38532.5,-15.8967
Peters Board,Board1,F,-0.6,38530.66,-15.2501
Peters Board,Board1,F,-0.575,38527.53,-14.5799
Peters Board,Board1,F,-0.55,38524.71,-13.9531
Peters Board,Board1,F,-0.525,38522.55,-13.3052
Peters Board,Board1,F,-0.5,38519.54,-12.6599
Peters Board,Board1,F,-0.475,38518.66,-12.0277
Peters Board,Board1,F,-0.45,38516.37,-11.3563
Peters Board,Board1,F,-0.425,38513.7,-10.72
Peters Board,Board1,F,-0.4,38510.67,-10.0627
Peters Board,Board1,F,-0.375,38509.16,-9.4236
Peters Board,Board1,F,-0.35,38506.05,-8.78
Peters Board,Board1,F,-0.325,38503.75,-8.1584
Peters Board,Board1,F,-0.3,38501.97,-7.4966
Peters Board,Board1,F,-0.275,38498.5,-6.8575
Peters Board,Board1,F,-0.25,38495.49,-6.2137
Peters Board,Board1,F,-0.225,38493.35,-5.5591
Peters Board,Board1,F,-0.2,38489.46,-4.8989
Peters Board,Board1,F,-0.175,38487.79,-4.2602
Peters Board,Board1,F,-0.15,38484.57,-3.6264
Peters Board,Board1,F,-0.125,38482.31,-2.9672
Peters Board,Board1,F,-0.1,38480.83,-2.3295
Peters Board,Board1,F,-0.075,38478.03,-1.6839
Peters Board,Board1,F,-0.0499999999999999,38476.01,-1.04455
Peters Board,Board1,F,-0.0249999999999999,38473.17,-0.41159
Peters Board,Board1,F,0,38470.2,0.24287
Peters Board,Board1,F,0.0249999999999999,38467.39,0.88475
Peters Board,Board1,F,0.0499999999999999,38465.37,1.53644
Peters Board,Board1,F,0.075,38463.43,2.17689
Peters Board,Board1,F,0.1,38459.61,2.80132
Peters Board,Board1,F,0.125,38457.6,3.30895
Peters Board,Board1,F,0.15,38455.3,4.0996
Peters Board,Board1,F,0.175,38452.94,4.7497
Peters Board,Board1,F,0.2,38451.38,5.4051
Peters Board,Board1,F,0.225,38448.41,6.0268
Peters Board,Board1,F,0.25,38446.38,6.68
Peters Board,Board1,F,0.275,38442.83,7.2901
Peters Board,Board1,F,0.3,38439.83,7.891
Peters Board,Board1,F,0.325,38438.62,8.52
Peters Board,Board1,F,0.35,38436.29,9.1485
Peters Board,Board1,F,0.375,38435.47,9.787
Peters Board,Board1,F,0.4,38431.21,10.4487
Peters Board,Board1,F,0.425,38429.43,11.0858
Peters Board,Board1,F,0.45,38425.56,11.7066
Peters Board,Board1,F,0.475,38425.44,12.3314
Peters Board,Board1,F,0.5,38422.06,12.986
Peters Board,Board1,F,0.525,38420.12,13.6213
Peters Board,Board1,F,0.55,38416.52,14.2657
Peters Board,Board1,F,0.575,38413.98,14.9257
Peters Board,Board1,F,0.6,38411.37,15.5631
Peters Board,Board1,F,0.625,38409.1,16.2115
Peters Board,Board1,F,0.65,38405.59,16.837
Peters Board,Board1,F,0.675,38403.65,17.4865
Peters Board,Board1,F,0.7,38401.35,18.1401
Peters Board,Board1,F,0.725,38399.56,18.7902
Peters Board,Board1,F,0.75,38397.69,19.4169
Peters Board,Board1,F,0.775,38393.56,20.0676
Peters Board,Board1,F,0.8,38390.51,20.7077
Peters Board,Board1,F,0.825,38387.74,21.3649
Peters Board,Board1,F,0.85,38386.16,22.0081
Peters Board,Board1,F,0.875,38383.86,22.6445
Peters Board,Board1,F,0.9,38379.93,23.2988
Peters Board,Board1,F,0.925,38379.28,23.927
Peters Board,Board1,F,0.95,38375.51,24.5661
Peters Board,Board1,F,0.975,38373.13,25.238
Peters Board,Board1,F,1,38370.21,25.8922
Peters Board,Board1,G,-1,36883.2,-25.9128
Peters Board,Board1,G,-0.975,36879.29,-25.2543
Peters Board,Board1,G,-0.95,36877.19,-24.6012
Peters Board,Board1,G,-0.925,36873.05,-23.964
Peters Board,Board1,G,-0.9,36869.89,-23.314
Peters Board,Board1,G,-0.875,36867.24,-22.6631
Peters Board,Board1,G,-0.85,36864.54,-22.0401
Peters Board,Board1,G,-0.825,36861.73,-21.382
Peters Board,Board1,G,-0.8,36857.74,-20.7377
Peters Board,Board1,G,-0.775,36855.11,-20.0847
Peters Board,Board1,G,-0.75,36851.33,-19.4327
Peters Board,Board1,G,-0.725,36847.87,-18.7713
Peters Board,Board1,G,-0.7,36844.44,-18.1385
Peters Board,Board1,G,-0.675,36841.2,-17.4825
Peters Board,Board1,G,-0.65,36838.26,-16.838
Peters Board,Board1,G,-0.625,36834.21,-16.1967
Peters Board,Board1,G,-0.6,36831.21,-15.5483
Peters Board,Board1,G,-0.575,36828.59,-14.9035
Peters Board,Board1,G,-0.55,36825.06,-14.2724
Peters Board,Board1,G,-0.525,36821.52,-13.5905
Peters Board,Board1,G,-0.5,36819.68,-12.9606
Peters Board,Board1,G,-0.475,36815.85,-12.3108
Peters Board,Board1,G,-0.45,36811.64,-11.6592
Peters Board,Board1,G,-0.425,36808.25,-11.0087
Peters Board,Board1,G,-0.4,36805.23,-10.369
Peters Board,Board1,G,-0.375,36800.4,-9.7168
Peters Board,Board1,G,-0.35,36796.99,-9.0713
Peters Board,Board1,G,-0.325,36794.64,-8.4092
Peters Board,Board1,G,-0.3,36791.41,-7.7675
Peters Board,Board1,G,-0.275,36787.76,-7.1068
Peters Board,Board1,G,-0.25,36784.62,-6.4674
Peters Board,Board1,G,-0.225,36781.14,-5.7948
Peters Board,Board1,G,-0.2,36778.29,-5.1781
Peters Board,Board1,G,-0.175,36775.79,-4.5272
Peters Board,Board1,G,-0.15,36771.96,-3.8692
Peters Board,Board1,G,-0.125,36767.48,-3.2353
Peters Board,Board1,G,-0.1,36764.91,-2.5888
Peters Board,Board1,G,-0.075,36761.56,-1.9166
Peters Board,Board1,G,-0.0499999999999999,36758.66,-1.26823
Peters Board,Board1,G,-0.0249999999999999,36755.59,-0.63281
Peters Board,Board1,G,0,36752.32,0.02816
Peters Board,Board1,G,0.0249999999999999,36748.33,0.66592
Peters Board,Board1,G,0.0499999999999999,36745.83,1.31876
Peters Board,Board1,G,0.075,36741.91,1.96304
Peters Board,Board1,G,0.1,36739.72,2.62126
Peters Board,Board1,G,0.125,36736.15,3.26032
Peters Board,Board1,G,0.15,36731.89,3.9142
Peters Board,Board1,G,0.175,36728.85,4.5821
Peters Board,Board1,G,0.2,36726.2,5.2639
Peters Board,Board1,G,0.225,36721.75,5.9092
Peters Board,Board1,G,0.25,36718.86,6.5736
Peters Board,Board1,G,0.275,36714.96,7.2234
Peters Board,Board1,G,0.3,36711.45,7.9318
Peters Board,Board1,G,0.325,36707.4,8.5825
Peters Board,Board1,G,0.35,36705.58,9.2661
Peters Board,Board1,G,0.375,36701.35,9.9453
Peters Board,Board1,G,0.4,36698.69,10.6061
Peters Board,Board1,G,0.425,36696.09,11.2499
Peters Board,Board1,G,0.45,36690.85,11.9097
Peters Board,Board1,G,0.475,36688.66,12.569
Peters Board,Board1,G,0.5,36684.67,13.2126
Peters Board,Board1,G,0.525,36681.88,13.8886
Peters Board,Board1,G,0.55,36678,14.5434
Peters Board,Board1,G,0.575,36674.13,15.2073
Peters Board,Board1,G,0.6,36671.24,15.8676
Peters Board,Board1,G,0.625,36667.49,16.5187
Peters Board,Board1,G,0.65,36664.45,17.1706
Peters Board,Board1,G,0.675,36660.85,17.8188
Peters Board,Board1,G,0.7,36658.59,18.4483
Peters Board,Board1,G,0.725,36654.43,19.133
Peters Board,Board1,G,0.75,36651.04,19.7681
Peters Board,Board1,G,0.775,36648.12,20.4451
Peters Board,Board1,G,0.8,36645.29,21.0835
Peters Board,Board1,G,0.825,36642.6,21.7317
Peters Board,Board1,G,0.85,36639.09,22.3958
Peters Board,Board1,G,0.875,36636.13,23.0314
Peters Board,Board1,G,0.9,36632.93,23.6728
Peters Board,Board1,G,0.925,36628.86,24.3297
Peters Board,Board1,G,0.95,36625.56,24.9746
Peters Board,Board1,G,0.975,36622.82,25.6304
Peters Board,Board1,G,1,36618.19,26.2737
Peters Board,Board1,H,-1,40775.92,-25.8565
Peters Board,Board1,H,-0.975,40770.36,-25.2004
Peters Board,Board1,H,-0.95,40764.72,-24.5775
Peters Board,Board1,H,-0.925,40759.55,-23.9264
Peters Board,Board1,H,-0.9,40753.81,-23.2785
Peters Board,Board1,H,-0.875,40747.47,-22.6106
Peters Board,Board1,H,-0.85,40741.83,-21.968
Peters Board,Board1,H,-0.825,40735.71,-21.331
Peters Board,Board1,H,-0.8,40729.05,-20.6667
Peters Board,Board1,H,-0.775,40723.75,-20.0248
Peters Board,Board1,H,-0.75,40717.57,-19.3977
Peters Board,Board1,H,-0.725,40712.01,-18.7448
Peters Board,Board1,H,-0.7,40706.11,-18.1091
Peters Board,Board1,H,-0.675,40700.68,-17.4714
Peters Board,Board1,H,-0.65,40694.72,-16.8114
Peters Board,Board1,H,-0.625,40688.98,-16.1372
Peters Board,Board1,H,-0.6,40682.65,-15.4944
Peters Board,Board1,H,-0.575,40677.25,-14.8495
Peters Board,Board1,H,-0.55,40671.18,-14.2277
Peters Board,Board1,H,-0.525,40664.88,-13.5566
Peters Board,Board1,H,-0.5,40659.25,-12.9257
Peters Board,Board1,H,-0.475,40653.55,-12.2766
Peters Board,Board1,H,-0.45,40647.67,-11.6218
Peters Board,Board1,H,-0.425,40642.14,-10.9823
Peters Board,Board1,H,-0.4,40635.91,-10.3381
Peters Board,Board1,H,-0.375,40630.18,-9.6766
Peters Board,Board1,H,-0.35,40623.64,-9.0453
Peters Board,Board1,H,-0.325,40617.62,-8.3871
Peters Board,Board1,H,-0.3,40612.02,-7.7496
Peters Board,Board1,H,-0.275,40605.48,-7.094
Peters Board,Board1,H,-0.25,40599.13,-6.4416
Peters Board,Board1,H,-0.225,40594.27,-5.7993
Peters Board,Board1,H,-0.2,40588.39,-5.1399
Peters Board,Board1,H,-0.175,40582.14,-4.4952
Peters Board,Board1,H,-0.15,40576.49,-3.8712
Peters Board,Board1,H,-0.125,40569.84,-3.2057
Peters Board,Board1,H,-0.1,40563.5,-2.5606
Peters Board,Board1,H,-0.075,40556.69,-1.9288
Peters Board,Board1,H,-0.0499999999999999,40551.37,-1.2593
Peters Board,Board1,H,-0.0249999999999999,40546.21,-0.62188
Peters Board,Board1,H,0,40540.58,0.02258
Peters Board,Board1,H,0.0249999999999999,40534.4,0.67773
Peters Board,Board1,H,0.0499999999999999,40528.18,1.32194
Peters Board,Board1,H,0.075,40522.64,1.96906
Peters Board,Board1,H,0.1,40516.41,2.61201
Peters Board,Board1,H,0.125,40511.13,3.20186
Peters Board,Board1,H,0.15,40504.18,3.9159
Peters Board,Board1,H,0.175,40498.2,4.5662
Peters Board,Board1,H,0.2,40492.62,5.2315
Peters Board,Board1,H,0.225,40486.86,5.8971
Peters Board,Board1,H,0.25,40480.75,6.5428
Peters Board,Board1,H,0.275,40474.39,7.2123
Peters Board,Board1,H,0.3,40468.93,7.8991
Peters Board,Board1,H,0.325,40462.8,8.5453
Peters Board,Board1,H,0.35,40456.96,9.2215
Peters Board,Board1,H,0.375,40451.23,9.8978
Peters Board,Board1,H,0.4,40445,10.5457
Peters Board,Board1,H,0.425,40439.15,11.2071
Peters Board,Board1,H,0.45,40433.82,11.8763
Peters Board,Board1,H,0.475,40427.72,12.5419
Peters Board,Board1,H,0.5,40420.74,13.1902
Peters Board,Board1,H,0.525,40414.45,13.8464
Peters Board,Board1,H,0.55,40408.89,14.5118
Peters Board,Board1,H,0.575,40403.09,15.1458
Peters Board,Board1,H,0.6,40397.6,15.8195
Peters Board,Board1,H,0.625,40391.69,16.4732
Peters Board,Board1,H,0.65,40385.6,17.1293
Peters Board,Board1,H,0.675,40379.82,17.7733
Peters Board,Board1,H,0.7,40373.59,18.4171
Peters Board,Board1,H,0.725,40367.39,19.0641
Peters Board,Board1,H,0.75,40362.12,19.7305
Peters Board,Board1,H,0.775,40356.32,20.3922
Peters Board,Board1,H,0.8,40349.72,21.0392
Peters Board,Board1,H,0.825,40344.11,21.6875
Peters Board,Board1,H,0.85,40338.16,22.3398
Peters Board,Board1,H,0.875,40332.82,23.0012
Peters Board,Board1,H,0.9,40326.48,23.6562
Peters Board,Board1,H,0.925,40321.12,24.2948
Peters Board,Board1,H,0.95,40314.46,24.9344
Peters Board,Board1,H,0.975,40308.31,25.5968
Peters Board,Board1,H,1,40303.04,26.2308
Peters Board,Board1,I,-1,43184.25,-25.9233
Peters Board,Board1,I,-0.975,43173.46,-25.2684
Peters Board,Board1,I,-0.95,43161.68,-24.6358
Peters Board,Board1,I,-0.925,43150.82,-23.9796
Peters Board,Board1,I,-0.9,43140.27,-23.3359
Peters Board,Board1,I,-0.875,43129.21,-22.7027
Peters Board,Board1,I,-0.85,43118.94,-22.0329
Peters Board,Board1,I,-0.825,43108.34,-21.4042
Peters Board,Board1,I,-0.8,43097.17,-20.7569
Peters Board,Board1,I,-0.775,43087.24,-20.1111
Peters Board,Board1,I,-0.75,43076.05,-19.4666
Peters Board,Board1,I,-0.725,43065.42,-18.8229
Peters Board,Board1,I,-0.7,43053.71,-18.1757
Peters Board,Board1,I,-0.675,43041.55,-17.5134
Peters Board,Board1,I,-0.65,43031.01,-16.8853
Peters Board,Board1,I,-0.625,43018.73,-16.2468
Peters Board,Board1,I,-0.6,43007.04,-15.582
Peters Board,Board1,I,-0.575,42996.93,-14.9479
Peters Board,Board1,I,-0.55,42985.5,-14.2873
Peters Board,Board1,I,-0.525,42975.13,-13.6604
Peters Board,Board1,I,-0.5,42963.56,-13.0077
Peters Board,Board1,I,-0.475,42952.02,-12.3671
Peters Board,Board1,I,-0.45,42941.84,-11.7126
Peters Board,Board1,I,-0.425,42929.44,-11.0634
Peters Board,Board1,I,-0.4,42918.49,-10.4249
Peters Board,Board1,I,-0.375,42907.66,-9.7684
Peters Board,Board1,I,-0.35,42896.29,-9.1133
Peters Board,Board1,I,-0.325,42886.21,-8.4688
Peters Board,Board1,I,-0.3,42876.15,-7.8274
Peters Board,Board1,I,-0.275,42863.57,-7.1917
Peters Board,Board1,I,-0.25,42851.89,-6.5416
Peters Board,Board1,I,-0.225,42841.04,-5.8748
Peters Board,Board1,I,-0.2,42829.16,-5.2442
Peters Board,Board1,I,-0.175,42817.5,-4.5892
Peters Board,Board1,I,-0.15,42806.5,-3.934
Peters Board,Board1,I,-0.125,42797.39,-3.2885
Peters Board,Board1,I,-0.1,42786.35,-2.6576
Peters Board,Board1,I,-0.075,42775.3,-1.9902
Peters Board,Board1,I,-0.0499999999999999,42763.51,-1.35319
Peters Board,Board1,I,-0.0249999999999999,42752.34,-0.72656
Peters Board,Board1,I,0,42740.77,-0.05824
Peters Board,Board1,I,0.0249999999999999,42730.05,0.57292
Peters Board,Board1,I,0.0499999999999999,42718.68,1.24142
Peters Board,Board1,I,0.075,42708.38,1.88388
Peters Board,Board1,I,0.1,42696.58,2.53372
Peters Board,Board1,I,0.125,42685.16,3.19373
Peters Board,Board1,I,0.15,42674.84,3.8599
Peters Board,Board1,I,0.175,42663.61,4.5391
Peters Board,Board1,I,0.2,42652.49,5.1822
Peters Board,Board1,I,0.225,42640.58,5.8595
Peters Board,Board1,I,0.25,42629.97,6.5592
Peters Board,Board1,I,0.275,42618.68,7.2322
Peters Board,Board1,I,0.3,42607.35,7.9081
Peters Board,Board1,I,0.325,42596.22,8.5665
Peters Board,Board1,I,0.35,42585.2,9.2362
Peters Board,Board1,I,0.375,42574.91,9.9041
Peters Board,Board1,I,0.4,42563.25,10.5646
Peters Board,Board1,I,0.425,42552.17,11.2242
Peters Board,Board1,I,0.45,42541.02,11.8841
Peters Board,Board1,I,0.475,42530.83,12.545
Peters Board,Board1,I,0.5,42517.73,13.1922
Peters Board,Board1,I,0.525,42506.96,13.8444
Peters Board,Board1,I,0.55,42497.05,14.4942
Peters Board,Board1,I,0.575,42485.27,15.1618
Peters Board,Board1,I,0.6,42473.34,15.799
Peters Board,Board1,I,0.625,42462.77,16.4658
Peters Board,Board1,I,0.65,42451.36,17.1074
Peters Board,Board1,I,0.675,42440.53,17.7661
Peters Board,Board1,I,0.7,42429.5,18.4181
Peters Board,Board1,I,0.725,42418.94,19.0624
Peters Board,Board1,I,0.75,42407.22,19.7236
Peters Board,Board1,I,0.775,42395.92,20.3727
Peters Board,Board1,I,0.8,42383.98,21.0243
Peters Board,Board1,I,0.825,42372.87,21.6767
Peters Board,Board1,I,0.85,42363.09,22.3222
Peters Board,Board1,I,0.875,42351.05,22.9707
Peters Board,Board1,I,0.9,42340.43,23.6066
Peters Board,Board1,I,0.925,42328.88,24.2514
Peters Board,Board1,I,0.95,42317.54,24.9006
Peters Board,Board1,I,0.975,42306.72,25.5375
Peters Board,Board1,I,1,42296.74,26.2155
Peters Board,Board1,J,-1,48701.86,-25.4271
Peters Board,Board1,J,-0.975,48678.25,-24.775
Peters Board,Board1,J,-0.95,48654.38,-24.1519
Peters Board,Board1,J,-0.925,48630.33,-23.5115
Peters Board,Board1,J,-0.9,48604.94,-22.8442
Peters Board,Board1,J,-0.875,48580.38,-22.2135
Peters Board,Board1,J,-0.85,48554.39,-21.5456
Peters Board,Board1,J,-0.825,48530.95,-20.9105
Peters Board,Board1,J,-0.8,48505.54,-20.2761
Peters Board,Board1,J,-0.775,48479.54,-19.6243
Peters Board,Board1,J,-0.75,48455.56,-18.9836
Peters Board,Board1,J,-0.725,48429.26,-18.3344
Peters Board,Board1,J,-0.7,48405.94,-17.6907
Peters Board,Board1,J,-0.675,48380.8,-17.0473
Peters Board,Board1,J,-0.65,48357.03,-16.405
Peters Board,Board1,J,-0.625,48331.16,-15.7516
Peters Board,Board1,J,-0.6,48308.07,-15.1123
Peters Board,Board1,J,-0.575,48283.26,-14.4683
Peters Board,Board1,J,-0.55,48259.35,-13.8177
Peters Board,Board1,J,-0.525,48235.14,-13.183
Peters Board,Board1,J,-0.5,48209.74,-12.5457
Peters Board,Board1,J,-0.475,48185.22,-11.8939
Peters Board,Board1,J,-0.45,48161.62,-11.263
Peters Board,Board1,J,-0.425,48136.05,-10.6144
Peters Board,Board1,J,-0.4,48111.16,-9.9696
Peters Board,Board1,J,-0.375,48086.29,-9.3177
Peters Board,Board1,J,-0.35,48061.96,-8.6803
Peters Board,Board1,J,-0.325,48039.05,-8.0412
Peters Board,Board1,J,-0.3,48015.18,-7.4006
Peters Board,Board1,J,-0.275,47991.76,-6.7562
Peters Board,Board1,J,-0.25,47966.13,-6.1057
Peters Board,Board1,J,-0.225,47942.37,-5.4727
Peters Board,Board1,J,-0.2,47918.63,-4.8227
Peters Board,Board1,J,-0.175,47894,-4.162
Peters Board,Board1,J,-0.15,47870.07,-3.5481
Peters Board,Board1,J,-0.125,47845.78,-2.8813
Peters Board,Board1,J,-0.1,47822.34,-2.2627
Peters Board,Board1,J,-0.075,47798.34,-1.6402
Peters Board,Board1,J,-0.0499999999999999,47774.63,-0.96358
Peters Board,Board1,J,-0.0249999999999999,47750.35,-0.33082
Peters Board,Board1,J,0,47725.67,0.32154
Peters Board,Board1,J,0.0249999999999999,47700.33,0.96855
